170,3,74
171,5,25
172,3,51
173,2,40
174,3,39
175,4,54
176,5,47
177,3,64
178,5,53
179,4,46
180,5,37
181,2,45
182,3,59
183,3,32
184,1,20
185,3,37
186,3,55
187,3,32
188,2,34
189,3,48
190,3,35
191,5,42
192,2,45
193,1,50
194,1,56
195,3,52
196,4,33
197,4,31
198,3,41
199,3,42
200,3,43
201,3,51
202,3,46
203,2,35
204,1,42
205,3,55
206,4,52
207,1,40
208,3,39
209,2,33
210,4,44
211,1,55
212,1,45
213,3,44
214,3,50
215,2,18
216,3,24
217,1,52
218,2,41
219,3,24
220,2,42
221,4,41
222,3,50
223,1,40
224,5,47
225,4,59
226,1,48
227,4,36
228,3,47
229,3,41
230,2,51
231,5,51
232,2,29
233,2,43
234,1,51
235,1,55
236,3,44
237,2,62
238,3,55
239,3,36
240,3,50
241,4,70
242,3,54
243,3,46
244,3,38
245,3,51
246,3,51
247,5,66
248,3,33
249,2,48
250,1,17
251,1,65
252,2,41
253,2,40
254,4,42
255,3,34
256,4,34
257,4,24
258,2,47
259,2,40
260,2,59
261,3,37
262,3,71
263,3,45
264,5,29
265,4,49
266,3,29
267,1,58
268,4,61
269,4,55
270,2,35
271,1,52
272,1,53
273,2,41
274,3,59
275,1,43
276,3,17
277,3,61
278,3,36
279,3,50
280,2,55
281,4,51
282,2,45
283,5,46
284,2,30
285,2,51
286,3,68
287,3,47
288,1,44
289,4,38
290,5,42
291,5,51
292,3,49
293,2,43
294,3,42
295,3,42
296,2,52
297,3,61
298,4,54
299,1,50
300,2,58
301,3,62
302,2,39
303,5,56
304,2,35
305,3,47
306,2,51
307,4,55
308,3,53
309,3,44
310,3,38
311,4,32
312,3,61
313,2,47
314,3,43
315,3,28
316,3,51
317,3,50
318,3,46
319,3,32
320,4,48
321,3,58
322,3,44
323,2,49
324,2,49
325,3,29
326,2,29
327,3,47
328,3,47
329,5,51
330,3,58
331,4,24
332,3,45
333,4,48
334,5,45
335,3,54
336,3,50
337,4,44
338,2,54
339,4,59
340,3,39
341,5,58
342,5,50
343,3,47
344,3,56
345,4,47
346,4,48
347,3,38
348,1,44
349,3,38
350,3,39
351,2,44
352,3,42
353,1,54
354,5,38
355,4,63
356,5,20
357,3,34
358,3,33
359,3,32
360,3,32
361,3,41
362,3,53
363,3,45
364,3,52
365,3,41
366,3,30
367,3,42
368,1,38
369,3,46
370,5,11
371,1,46
372,3,61
373,3,35
374,2,43
375,3,50
376,3,34
377,2,45
378,4,47
379,2,41
380,4,45
381,3,33
382,3,48
383,4,44
384,3,46
385,3,41
386,2,39
387,4,52
388,4,39
389,4,55
390,3,27
391,4,50
392,2,42
393,1,58
394,2,65
395,2,51
396,3,42
397,3,35
398,3,50
399,2,53
400,4,39
401,2,43
402,3,49
403,5,52
404,4,42
405,2,43
406,3,37
407,2,46
408,2,40
409,4,52
410,2,57
411,3,40
412,1,51
413,3,44
414,2,47
415,2,58
416,4,38
417,3,51
418,5,55
419,3,57
420,4,30
421,4,61
422,3,47
423,5,43
424,3,27
425,5,41
426,5,51
427,4,38
428,3,40
429,3,66
430,3,42
431,4,43
432,1,33
433,4,47
434,3,51
435,2,53
436,4,29
437,4,51
438,3,58
439,3,41
440,2,52
441,5,52
442,2,39
443,4,28
444,5,38
445,3,48
446,3,47
447,1,38
448,3,48
449,3,41
450,3,50
451,5,50
452,4,52
453,3,53
454,4,35
455,4,32
456,3,43
457,2,63
458,4,40
459,4,54
460,2,53
461,3,37
462,1,49
463,5,68
464,4,68
465,2,52
466,3,42
467,4,60
468,1,39
469,5,59
470,2,33
471,3,61
472,3,52
473,4,19
474,5,36
475,5,45
476,3,52
477,2,46
478,2,45
479,3,36
480,1,69
481,5,26
482,3,54
483,4,42
484,1,38
485,3,49
486,4,35
487,2,76
488,4,26
489,2,38
490,4,45
491,5,38
492,2,50
493,5,42
494,2,36
495,3,52
496,3,26
497,3,64
498,3,40
499,3,42
500,4,44
501,1,48
502,4,32
503,5,42
504,1,49
505,3,51
506,2,39
507,4,57
508,3,42
509,3,45
510,3,56
511,3,42
512,3,22
513,4,36
514,5,61
515,3,43
516,3,39
517,4,54
518,4,55
519,4,41
520,4,63
521,2,36
522,5,51
523,1,55
524,3,43
525,3,59
526,3,36
527,5,50
528,1,61
529,3,44
530,2,34
531,3,45
532,2,43
533,3,43
534,3,55
535,4,34
536,2,45
537,4,36
538,3,41
539,3,37
540,2,49
541,4,57
542,3,40
543,2,59
544,3,46
545,1,41
546,2,33
547,2,32
548,3,32
549,3,41
550,2,57
551,3,35
552,2,47
553,4,49
554,3,46
555,3,47
556,4,39
557,5,41
558,3,43
559,5,41
560,2,29
561,2,16
562,2,43
563,3,37
564,2,38
565,2,54
566,4,60
567,4,34
568,4,36
569,3,52
570,5,30
571,2,34
572,2,51
573,3,49
574,3,40
575,3,42
576,2,38
577,4,61
578,4,34
579,3,34
580,2,34
581,3,50
582,3,48
583,1,43
584,2,41
585,1,48
586,3,38
587,1,33
588,3,28
589,4,38
590,5,40
591,1,51
592,3,38
593,4,42
594,3,32
595,4,44
596,1,38
597,3,41
598,3,55
599,4,50
600,4,49
601,4,60
602,2,51
603,3,36
604,3,39
605,5,32
606,1,48
607,1,40
608,3,44
609,3,45
610,1,51
611,4,42
612,3,45
613,2,40
614,5,54
615,3,58
616,4,55
617,5,52
618,1,35
619,5,53
620,1,42
621,2,37
622,3,56
623,5,37
624,4,64
625,3,50
626,3,35
627,1,37
628,3,29
629,2,49
630,3,41
631,5,41
632,3,41
633,4,42
634,2,43
635,5,36
636,3,53
637,3,58
638,3,43
639,3,52
640,1,37
641,3,47
642,2,52
643,5,26
644,3,53
645,4,40
646,3,51
647,2,51
648,3,63
649,4,45
650,4,64
651,3,52
652,5,38
653,4,30
654,3,46
655,3,58
656,3,44
657,3,47
658,2,42
659,2,61
660,4,58
661,1,40
662,4,45
663,3,54
664,4,30
665,4,55
666,3,50
667,3,52
668,3,27
669,1,61
670,2,31
671,3,41
672,4,45
673,4,29
674,3,41
675,3,37
676,1,46
677,4,55
678,2,44
679,1,31
680,3,38
681,2,32
682,3,50
683,5,54
684,2,53
685,3,41
686,3,58
687,4,35
688,4,38
689,4,53
690,3,42
691,2,52
692,2,49
693,3,52
694,2,48
695,2,34
696,3,48
697,1,40
698,5,48
699,5,51
700,4,53
701,2,19
702,3,62
703,2,43
704,3,45
705,2,49
706,1,52
707,2,55
708,3,41
709,4,47
710,1,30
711,3,38
712,3,32
713,4,32
714,2,56
715,3,48
716,2,59
717,3,54
718,4,23
719,3,38
720,3,60
721,3,32
722,4,45
723,4,40
724,4,37
725,3,47
726,4,56
727,3,43
728,4,55
729,4,51
730,4,40
731,5,48
732,3,50
733,3,44
734,4,46
735,3,34
736,3,32
737,3,31
738,3,68
739,4,52
740,3,40
741,3,42
742,4,40
743,4,57
744,2,32
745,5,48
746,2,39
747,2,51
748,5,49
749,4,35
750,3,33
751,2,39
752,1,48
753,3,38
754,4,49
755,2,27
756,1,36
757,5,45
758,5,39
759,2,30
760,4,66
761,3,46
762,3,42
763,1,27
764,1,28
765,5,33
766,2,43
767,1,49
768,1,38
769,3,32
770,4,17
771,4,57
772,3,41
773,3,50
774,5,48
775,2,31
776,5,39
777,2,43
778,2,33
779,3,36
780,1,48
781,3,50
782,1,51
783,3,58
784,4,43
785,3,34
786,4,50
787,2,61
788,4,44
789,3,34
790,3,45
791,3,43
792,4,43
793,5,46
794,3,40
795,2,47
796,4,49
797,3,58
798,3,44
799,1,50
800,4,43
801,1,28
802,3,41
803,3,40
804,1,52
805,5,43
806,2,38
807,1,44
808,4,66
809,2,50
810,4,55
811,3,36
812,2,47
813,1,34
814,2,60
815,2,57
816,2,33
817,3,54
818,4,60
819,3,44
820,3,39
821,3,55
822,3,40
823,3,33
824,2,54
825,3,37
826,2,38
827,3,50
828,3,49
829,2,29
830,3,68
831,3,47
832,5,53
833,4,65
834,2,54
835,4,30
836,3,51
837,2,43
838,2,43
839,2,43
840,3,54
841,5,30
842,2,31
843,2,41
844,3,44
845,1,46
846,3,45
847,4,40
848,1,37
849,2,34
850,3,44
851,5,46
852,3,57
853,3,41
854,5,52
855,3,23
856,2,41
857,3,47
858,4,49
859,5,36
860,4,33
861,3,47
862,3,29
863,3,35
864,4,44
865,1,25
866,3,53
867,4,45
868,3,37
869,3,58
870,2,61
871,2,39
872,3,38
873,5,46
874,4,40
875,2,47
876,3,54
877,3,41
878,3,42
879,4,47
880,3,41
881,1,27
882,5,41
883,2,39
884,4,40
885,4,41
886,2,32
887,3,74
888,3,58
889,2,48
890,3,60
891,4,31
892,2,60
893,3,43
894,2,43
895,4,61
896,5,51
897,3,47
898,3,47
899,5,56
900,4,30
901,3,46
902,4,53
903,4,53
904,5,46
905,3,33
906,4,41
907,4,54
908,3,39
909,4,43
910,5,48
911,4,48
912,4,36
913,2,48
914,3,43
915,2,56
916,3,53
917,3,42
918,3,46
919,1,40
920,2,52
921,1,57
922,3,40
923,3,54
924,4,41
925,4,48
926,3,41
927,3,46
928,2,25
929,4,45
930,4,47
931,1,48
932,3,48
933,1,52
934,2,44
935,3,42
936,3,28
937,1,49
938,3,46
939,4,34
940,3,45
941,3,21
942,3,58
943,3,44
944,5,47
945,3,24
946,2,61
947,2,55
948,2,57
949,3,47
950,2,43
951,2,38
952,2,39
953,3,56
954,4,38
955,2,51
956,2,44
957,3,48
958,2,38
959,5,37
960,4,74
961,3,39
962,3,50
963,1,51
964,5,56
965,3,50
966,2,35
967,1,48
968,1,37
969,1,56
970,3,26
971,4,56
972,4,48
973,3,52
974,2,44
975,5,34
976,3,47
977,5,36
978,1,57
979,4,42
980,2,48
981,3,27
982,3,50
983,3,42
984,5,45
985,1,53
986,3,39
987,4,30
988,4,56
989,3,48
990,3,52
991,3,23
992,3,40
993,3,58
994,3,54
995,1,35
996,2,58
997,1,41
998,3,69
999,2,52
