379,3,33
380,3,48
381,2,68
382,3,69
383,5,35
384,3,43
385,3,46
386,3,55
387,3,37
388,5,53
389,4,40
390,3,35
391,3,45
392,4,44
393,3,62
394,4,53
395,4,47
396,3,50
397,4,31
398,3,47
399,3,60
400,2,30
401,1,65
402,2,56
403,1,56
404,2,22
405,2,40
406,3,48
407,4,40
408,3,54
409,1,37
410,4,48
411,3,52
412,3,40
413,2,34
414,3,66
415,4,45
416,2,52
417,5,59
418,3,48
419,3,47
420,1,57
421,3,38
422,3,56
423,2,39
424,3,28
425,4,30
426,5,57
427,2,33
428,5,40
429,4,61
430,3,47
431,3,63
432,5,43
433,4,51
434,4,51
435,3,37
436,1,42
437,2,61
438,2,53
439,4,50
440,4,60
441,4,69
442,3,48
443,5,58
444,3,44
445,3,53
446,3,60
447,4,40
448,2,54
449,3,42
450,4,52
451,3,47
452,2,33
453,3,39
454,2,61
455,3,64
456,5,42
457,2,41
458,2,62
459,5,47
460,4,34
461,3,37
462,3,64
463,4,31
464,4,49
465,4,34
466,2,64
467,4,29
468,4,66
469,1,46
470,1,37
471,1,55
472,2,61
473,3,52
474,1,41
475,3,36
476,3,55
477,3,39
478,3,31
479,3,42
480,3,62
481,2,54
482,5,43
483,4,40
484,1,41
485,3,63
486,1,47
487,3,53
488,1,29
489,3,57
490,3,33
491,3,54
492,3,38
493,5,59
494,1,57
495,1,57
496,2,57
497,2,36
498,4,30
499,3,40
500,2,45
501,3,42
502,4,38
503,4,51
504,3,41
505,2,64
506,4,44
507,3,54
508,3,30
509,1,38
510,3,46
511,4,37
512,3,54
513,1,60
514,1,53
515,3,50
516,4,42
517,2,36
518,5,63
519,3,42
520,2,34
521,3,43
522,3,56
523,4,61
524,3,55
525,3,44
526,2,53
527,4,35
528,2,66
529,2,34
530,5,40
531,2,44
532,4,45
533,3,56
534,3,55
535,4,49
536,4,42
537,1,51
538,3,53
539,1,43
540,2,42
541,4,46
542,5,53
543,3,62
544,3,52
545,3,41
546,2,38
547,2,51
548,3,43
549,4,40
550,4,59
551,4,41
552,2,51
553,2,53
554,3,27
555,5,41
556,5,65
557,2,63
558,4,33
559,5,66
560,2,43
561,1,70
562,1,44
563,3,42
564,3,71
565,1,42
566,1,46
567,5,31
568,3,42
569,3,48
570,2,43
571,4,63
572,3,39
573,3,50
574,3,60
575,4,52
576,3,41
577,5,52
578,4,52
579,3,32
580,2,50
581,2,42
582,5,39
583,4,56
584,2,38
585,1,48
586,3,21
587,1,38
588,3,59
589,3,49
590,3,43
591,2,37
592,2,60
593,4,20
594,3,47
595,4,57
596,3,52
597,2,37
598,3,42
599,1,57
600,1,51
601,1,43
602,2,42
603,5,48
604,4,52
605,1,53
606,4,33
607,4,41
608,3,48
609,5,61
610,3,29
611,4,36
612,3,44
613,4,40
614,2,34
615,4,57
616,3,62
617,3,60
618,2,43
619,3,54
620,3,58
621,5,39
622,3,51
623,5,45
624,3,43
625,4,71
626,4,65
627,3,64
628,4,39
629,3,56
630,4,54
631,4,43
632,2,46
633,3,32
634,1,42
635,1,52
636,3,41
637,4,48
638,2,49
639,3,34
640,5,51
641,2,59
642,3,77
643,3,69
644,3,62
645,3,53
646,2,53
647,5,42
648,3,53
649,5,37
650,5,69
651,2,62
652,3,72
653,1,37
654,1,51
655,1,48
656,3,36
657,3,35
658,3,41
659,1,40
660,2,50
661,3,50
662,3,61
663,1,45
664,3,44
665,3,57
666,5,58
667,4,49
668,4,51
669,4,58
670,1,23
671,4,65
672,2,61
673,5,43
674,2,45
675,1,62
676,3,34
677,4,70
678,3,25
679,4,53
680,3,44
681,4,60
682,1,60
683,5,61
684,3,36
685,3,57
686,1,48
687,2,63
688,2,43
689,1,54
690,4,56
691,3,57
692,2,39
693,3,41
694,4,56
695,3,27
696,1,53
697,3,54
698,2,50
699,2,42
700,2,52
701,2,56
702,2,47
703,3,66
704,2,42
705,5,56
706,5,41
707,4,35
708,4,60
709,1,39
710,1,47
711,3,47
712,4,37
713,4,35
714,3,47
715,4,41
716,3,45
717,4,56
718,3,58
719,4,50
720,4,53
721,4,56
722,4,55
723,2,54
724,4,58
725,3,33
726,3,51
727,1,52
728,2,63
729,3,30
730,3,66
731,3,43
732,4,39
733,3,55
734,2,44
735,5,50
736,4,51
737,3,66
738,3,64
739,2,46
740,1,53
741,3,60
742,5,51
743,4,52
744,3,52
745,2,34
746,2,68
747,5,58
748,4,66
749,4,72
750,3,67
751,3,31
752,3,49
753,2,51
754,3,58
755,2,60
756,3,38
757,3,51
758,3,34
759,3,60
760,3,60
761,2,56
762,2,54
763,2,58
764,3,46
765,5,37
766,2,53
767,4,43
768,3,45
769,3,53
770,5,45
771,3,39
772,3,62
773,3,55
774,4,56
775,3,52
776,3,51
777,1,50
778,3,24
779,3,22
780,3,59
781,2,53
782,4,58
783,3,37
784,3,42
785,1,61
786,3,35
787,2,46
788,1,67
789,5,41
790,3,49
791,2,57
792,2,56
793,2,57
794,2,57
795,4,59
796,4,48
797,1,40
798,2,62
799,2,54
800,3,61
801,2,46
802,4,38
803,3,48
804,4,52
805,3,35
806,3,50
807,5,50
808,2,57
809,5,58
810,2,53
811,2,47
812,3,40
813,1,37
814,2,64
815,3,39
816,3,53
817,3,64
818,4,53
819,3,50
820,3,34
821,2,52
822,3,52
823,3,30
824,2,35
825,4,61
826,3,48
827,5,61
828,4,53
829,3,43
830,3,55
831,1,64
832,3,57
833,5,49
834,3,47
835,3,58
836,1,51
837,3,50
838,4,46
839,5,56
840,3,46
841,3,63
842,3,45
843,3,53
844,4,44
845,3,55
846,2,42
847,2,49
848,1,49
849,3,61
850,4,66
851,2,54
852,3,22
853,2,56
854,3,63
855,3,41
856,4,61
857,3,47
858,3,30
859,1,45
860,3,58
861,2,45
862,4,59
863,3,34
864,4,30
865,3,55
866,4,58
867,3,55
868,4,29
869,3,55
870,3,62
871,2,50
872,3,35
873,2,51
874,3,76
875,4,27
876,5,60
877,1,39
878,3,38
879,3,39
880,3,53
881,3,35
882,3,38
883,5,46
884,3,38
885,4,47
886,3,54
887,4,43
888,4,50
889,3,34
890,3,38
891,3,44
892,4,46
893,2,42
894,3,53
895,3,44
896,2,52
897,1,47
898,2,34
899,4,49
900,4,57
901,3,52
902,4,54
903,2,39
904,2,47
905,4,25
906,1,46
907,2,49
908,3,53
909,2,30
910,4,40
911,1,31
912,3,47
913,2,32
914,3,44
915,3,55
916,4,56
917,3,48
918,3,61
919,4,36
920,5,26
921,3,54
922,1,49
923,3,59
924,3,48
925,3,54
926,5,52
927,3,49
928,4,34
929,4,52
930,2,48
931,4,40
932,2,32
933,1,47
934,1,68
935,2,51
936,4,47
937,1,40
938,4,39
939,3,50
940,2,52
941,1,58
942,1,49
943,1,56
944,5,42
945,2,51
946,3,48
947,3,50
948,3,50
949,5,60
950,4,37
951,3,51
952,5,69
953,2,50
954,5,45
955,2,56
956,4,49
957,1,60
958,3,67
959,1,60
960,3,42
961,2,48
962,4,41
963,3,74
964,3,47
965,3,30
966,1,44
967,3,49
968,3,29
969,2,37
970,2,52
971,2,51
972,4,65
973,1,49
974,4,42
975,1,48
976,3,64
977,2,62
978,3,38
979,4,39
980,3,69
981,5,45
982,2,64
983,2,67
984,3,52
985,3,64
986,3,60
987,4,44
988,2,28
989,2,36
990,3,56
991,5,52
992,3,39
993,3,28
994,2,51
995,3,56
996,3,43
997,2,35
998,3,42
999,2,47
