7,128,18
128,7,19
7,11,14
11,7,10
7,12,9
12,7,14
7,13,7
13,7,10
7,17,7
17,7,7
7,24,10
24,7,8
7,25,8
25,7,13
7,410,0
410,7,16
7,411,11
411,7,9
7,28,5
28,7,10
7,35,12
35,7,19
7,36,5
36,7,19
7,933,9
933,7,10
7,808,10
808,7,10
7,412,17
412,7,11
7,46,6
46,7,18
7,688,8
688,7,14
7,179,15
179,7,10
7,436,20
436,7,15
7,53,11
53,7,13
7,694,16
694,7,12
7,57,4
57,7,4
7,906,13
906,7,10
7,197,17
197,7,9
7,205,13
205,7,9
7,386,7
386,7,18
7,141,1
141,7,10
7,208,8
208,7,9
7,852,7
852,7,3
7,341,9
341,7,3
7,471,12
471,7,10
7,601,17
601,7,15
7,346,16
346,7,6
7,994,14
994,7,5
7,785,16
785,7,9
7,108,14
108,7,10
7,877,14
877,7,15
7,500,13
500,7,6
7,980,7
980,7,7
7,507,0
507,7,10
7,766,10
766,7,10
7,469,11
469,7,11
8,261,0
261,8,12
8,129,13
129,8,13
8,264,10
264,8,8
8,9,9
9,8,5
8,10,9
10,8,5
8,11,17
11,8,8
8,13,9
13,8,7
8,14,5
14,8,11
8,759,7
759,8,18
8,993,16
993,8,19
8,18,9
18,8,3
8,19,8
19,8,4
8,532,5
532,8,1
8,533,13
533,8,1
8,25,12
25,8,11
8,265,4
265,8,9
8,669,10
669,8,13
8,287,9
287,8,4
8,676,12
676,8,9
8,262,8
262,8,17
8,38,13
38,8,14
8,39,16
39,8,5
8,540,7
540,8,14
8,42,9
42,8,6
8,43,11
43,8,13
8,430,10
430,8,14
8,905,14
905,8,14
8,328,13
328,8,13
8,50,6
50,8,11
8,52,14
52,8,13
8,309,5
309,8,2
8,183,5
183,8,9
8,415,7
415,8,12
8,188,14
188,8,20
8,701,9
701,8,12
8,654,4
654,8,12
8,321,21
321,8,3
8,961,5
961,8,12
8,907,13
907,8,16
8,325,2
325,8,7
8,582,2
582,8,6
8,737,16
737,8,6
8,72,8
72,8,11
8,459,10
459,8,12
8,76,12
76,8,1
8,461,10
461,8,8
8,78,6
78,8,3
8,845,7
845,8,8
8,464,22
464,8,21
8,723,15
723,8,4
8,341,10
341,8,6
8,214,6
214,8,3
8,601,10
601,8,13
8,733,0
733,8,8
8,96,11
96,8,8
8,592,11
592,8,7
8,226,6
226,8,11
8,391,11
391,8,5
8,742,13
742,8,14
8,558,13
558,8,12
8,259,8
259,8,3
8,167,11
167,8,6
8,786,9
786,8,6
8,515,6
515,8,6
8,883,4
883,8,2
8,119,9
119,8,15
8,762,11
762,8,9
8,379,9
379,8,12
8,981,10
981,8,11
9,149,9
149,9,6
9,773,2
773,9,12
9,940,12
940,9,8
9,12,15
12,9,10
9,13,12
13,9,7
9,621,14
621,9,15
9,16,12
16,9,3
9,600,16
600,9,12
9,19,12
19,9,19
9,148,7
148,9,11
9,21,2
21,9,9
9,25,11
25,9,6
9,795,8
795,9,1
9,157,6
157,9,6
9,158,1
158,9,14
9,31,8
31,9,10
9,161,9
161,9,7
9,162,3
162,9,8
9,680,10
680,9,13
9,682,17
682,9,16
9,428,13
428,9,9
9,48,7
48,9,1
9,435,7
435,9,5
9,313,7
313,9,7
9,415,9
415,9,20
9,60,1
60,9,11
9,318,3
318,9,14
9,816,6
816,9,18
9,704,11
704,9,3
9,66,5
66,9,7
9,927,9
927,9,14
9,69,15
69,9,7
9,710,1
710,9,7
9,194,8
194,9,5
9,73,12
73,9,7
9,330,12
330,9,4
9,418,10
418,9,8
9,80,11
80,9,14
9,84,11
84,9,16
9,88,6
88,9,2
9,478,14
478,9,7
9,742,13
742,9,19
9,488,4
488,9,9
9,362,18
362,9,15
9,235,18
235,9,6
9,109,0
109,9,11
9,367,11
367,9,0
9,244,11
244,9,12
9,631,12
631,9,13
9,831,6
831,9,4
9,252,2
252,9,8
9,127,5
127,9,5
10,644,14
644,10,14
10,647,14
647,10,10
10,236,14
236,10,16
10,989,7
989,10,11
10,11,2
11,10,17
10,15,16
15,10,7
10,272,9
272,10,10
10,788,19
788,10,19
10,533,12
533,10,11
10,662,8
662,10,1
10,857,12
857,10,7
10,154,6
154,10,7
10,29,6
29,10,0
10,31,4
31,10,10
10,32,4
32,10,10
10,859,3
859,10,5
10,36,21
36,10,9
10,37,9
37,10,13
10,988,20
988,10,16
10,554,5
554,10,2
10,429,3
429,10,13
10,175,8
175,10,9
10,264,1
264,10,11
10,818,18
818,10,11
10,564,1
564,10,14
10,55,0
55,10,11
10,313,3
313,10,0
10,187,5
187,10,18
10,316,12
316,10,10
10,195,13
195,10,2
10,68,9
68,10,9
10,76,4
76,10,10
10,975,11
975,10,11
10,208,8
208,10,10
10,81,0
81,10,8
10,726,14
726,10,7
10,88,11
88,10,10
10,548,7
548,10,8
10,347,11
347,10,9
10,395,14
395,10,6
10,349,7
349,10,6
10,479,0
479,10,12
10,224,11
224,10,5
10,98,4
98,10,15
10,612,6
612,10,2
10,874,5
874,10,0
10,235,7
235,10,10
10,108,10
108,10,8
10,365,10
365,10,6
10,366,11
366,10,9
10,111,0
111,10,7
10,497,15
497,10,13
10,244,17
244,10,8
10,119,10
119,10,14
10,124,11
124,10,18
11,393,6
393,11,13
11,268,8
268,11,5
11,685,5
685,11,8
11,20,7
20,11,0
11,26,0
26,11,7
11,923,6
923,11,4
11,28,8
28,11,7
11,929,12
929,11,4
11,390,13
390,11,1
11,40,8
40,11,8
11,429,6
429,11,7
11,816,3
816,11,2
11,178,11
178,11,22
11,53,7
53,11,9
11,394,10
394,11,19
11,321,15
321,11,14
11,69,13
69,11,16
11,203,11
203,11,11
11,78,8
78,11,11
11,851,7
851,11,2
11,87,7
87,11,11
11,218,10
218,11,15
11,860,18
860,11,7
11,477,4
477,11,0
11,606,4
606,11,7
11,742,11
742,11,9
11,490,17
490,11,5
11,496,9
496,11,7
11,884,17
884,11,9
11,383,16
383,11,17
12,512,11
512,12,6
12,392,8
392,12,7
12,651,8
651,12,13
12,13,3
13,12,19
12,271,10
271,12,12
12,274,15
274,12,9
12,19,6
19,12,6
12,23,3
23,12,12
12,537,7
537,12,13
12,30,10
30,12,14
12,32,16
32,12,2
12,368,3
368,12,8
12,607,15
607,12,11
12,36,4
36,12,10
12,582,8
582,12,12
12,558,8
558,12,14
12,50,11
50,12,0
12,926,1
926,12,12
12,822,8
822,12,13
12,58,10
58,12,8
12,187,12
187,12,2
12,949,3
949,12,4
12,65,4
65,12,10
12,964,2
964,12,12
12,950,9
950,12,5
12,130,14
130,12,6
12,327,14
327,12,2
12,716,25
716,12,5
12,334,8
334,12,6
12,82,15
82,12,6
12,339,15
339,12,0
12,472,15
472,12,13
12,164,17
164,12,8
12,95,8
95,12,18
12,99,4
99,12,9
12,612,11
612,12,7
12,229,14
229,12,5
12,104,5
104,12,10
12,745,15
745,12,5
12,111,3
111,12,7
12,240,18
240,12,10
12,744,16
744,12,5
12,626,12
626,12,11
12,630,15
630,12,15
12,255,0
255,12,6
13,320,13
320,13,4
13,897,21
897,13,12
13,324,11
324,13,8
13,138,7
138,13,10
13,107,18
107,13,12
13,653,11
653,13,5
13,759,6
759,13,8
13,16,9
16,13,11
13,117,5
117,13,16
13,137,17
137,13,1
13,731,7
731,13,15
13,629,17
629,13,7
14,266,19
266,14,12
14,139,10
139,14,5
14,524,10
524,14,13
14,654,2
654,14,12
14,16,0
16,14,11
14,18,2
18,14,9
14,20,10
20,14,8
14,920,13
920,14,16
14,409,12
409,14,6
14,282,13
282,14,16
14,413,9
413,14,0
14,287,12
287,14,5
14,32,6
32,14,1
14,291,4
291,14,11
14,420,0
420,14,6
14,298,8
298,14,20
14,427,10
427,14,15
14,559,6
559,14,7
14,51,0
51,14,12
14,438,10
438,14,4
14,312,11
312,14,1
14,59,17
59,14,18
14,192,9
192,14,15
14,193,11
193,14,4
14,326,0
326,14,6
14,718,0
718,14,0
14,848,6
848,14,13
14,491,8
491,14,0
14,497,9
497,14,11
14,884,15
884,14,10
14,507,9
507,14,11
15,71,14
71,15,8
15,103,6
103,15,9
15,812,12
812,15,3
15,46,1
46,15,5
15,641,4
641,15,9
15,313,5
313,15,0
15,446,10
446,15,11
16,258,8
258,16,7
16,771,5
771,16,20
16,261,8
261,16,7
16,519,7
519,16,11
16,136,0
136,16,10
16,138,15
138,16,7
16,17,5
17,16,5
16,915,9
915,16,14
16,22,12
22,16,10
16,664,7
664,16,12
16,25,11
25,16,5
16,525,15
525,16,17
16,29,11
29,16,11
16,773,7
773,16,5
16,417,15
417,16,2
16,278,7
278,16,20
16,35,8
35,16,15
16,166,3
166,16,14
16,297,0
297,16,6
16,555,5
555,16,4
16,557,9
557,16,2
16,174,6
174,16,13
16,687,11
687,16,0
16,435,10
435,16,9
16,180,5
180,16,19
16,265,4
265,16,6
16,564,11
564,16,13
16,570,12
570,16,12
16,444,8
444,16,0
16,63,15
63,16,14
16,962,8
962,16,6
16,452,16
452,16,11
16,69,15
69,16,2
16,71,15
71,16,14
16,458,12
458,16,7
16,204,2
204,16,2
16,79,6
79,16,9
16,82,7
82,16,15
16,211,3
211,16,10
16,345,11
345,16,11
16,975,14
975,16,5
16,477,7
477,16,9
16,224,23
224,16,11
16,97,12
97,16,10
16,482,7
482,16,12
16,106,6
106,16,11
16,241,15
241,16,5
16,242,15
242,16,12
16,883,9
883,16,22
16,766,7
766,16,13
17,133,17
133,17,11
17,844,1
844,17,16
17,781,11
781,17,11
17,782,12
782,17,6
17,18,9
18,17,6
17,19,6
19,17,21
17,20,8
20,17,13
17,26,3
26,17,8
17,27,5
27,17,4
17,28,0
28,17,4
17,922,6
922,17,0
17,802,11
802,17,9
17,369,7
369,17,7
17,424,4
424,17,2
17,553,3
553,17,13
17,391,13
391,17,1
17,45,15
45,17,3
17,181,14
181,17,16
17,441,9
441,17,1
17,442,5
442,17,16
17,59,10
59,17,0
17,444,11
444,17,15
17,192,9
192,17,16
17,67,14
67,17,4
17,68,8
68,17,11
17,643,7
643,17,13
17,454,17
454,17,15
17,455,5
455,17,1
17,201,4
201,17,10
17,970,12
970,17,6
17,204,3
204,17,2
17,77,8
77,17,10
17,461,3
461,17,15
17,594,11
594,17,11
17,84,4
84,17,11
17,469,22
469,17,9
17,348,19
348,17,9
17,890,12
890,17,17
17,990,11
990,17,13
17,612,9
612,17,14
17,998,10
998,17,9
17,742,10
742,17,5
17,104,11
104,17,7
17,233,10
233,17,8
17,402,6
402,17,8
17,624,1
624,17,13
17,113,9
113,17,7
17,242,12
242,17,13
17,116,7
116,17,0
17,502,3
502,17,17
17,120,15
120,17,12
17,633,8
633,17,2
17,634,9
634,17,14
17,764,11
764,17,12
17,796,7
796,17,17
18,512,7
512,18,0
18,131,12
131,18,12
18,135,7
135,18,8
18,812,19
812,18,10
18,395,1
395,18,0
18,783,12
783,18,15
18,661,10
661,18,14
18,565,4
565,18,0
18,32,7
32,18,19
18,548,12
548,18,7
18,293,6
293,18,10
18,38,6
38,18,19
18,39,1
39,18,0
18,681,6
681,18,5
18,263,12
263,18,11
18,257,14
257,18,16
18,818,4
818,18,7
18,309,8
309,18,5
18,905,8
905,18,5
18,56,9
56,18,0
18,315,2
315,18,8
18,317,14
317,18,9
18,63,13
63,18,5
18,66,12
66,18,8
18,451,12
451,18,8
18,966,15
966,18,3
18,972,7
972,18,12
18,205,10
205,18,4
18,78,6
78,18,6
18,343,11
343,18,11
18,734,8
734,18,0
18,96,14
96,18,7
18,993,11
993,18,4
18,226,7
226,18,14
18,100,11
100,18,12
18,229,16
229,18,6
18,234,0
234,18,1
18,363,19
363,18,5
18,622,5
622,18,8
18,367,12
367,18,0
18,242,16
242,18,9
18,371,5
371,18,17
18,118,12
118,18,10
18,889,7
889,18,15
18,125,22
125,18,14
18,894,5
894,18,8
18,511,12
511,18,11
19,132,7
132,19,10
19,532,5
532,19,4
19,30,5
30,19,10
19,32,6
32,19,11
19,162,24
162,19,12
19,163,13
163,19,12
19,169,1
169,19,13
19,43,17
43,19,16
19,479,14
479,19,9
19,184,18
184,19,0
19,59,7
59,19,7
19,319,4
319,19,6
19,67,7
67,19,12
19,210,14
210,19,10
19,83,13
83,19,0
19,217,7
217,19,9
19,604,12
604,19,26
19,93,12
93,19,8
19,95,10
95,19,2
19,871,9
871,19,7
19,370,5
370,19,6
19,499,9
499,19,1
19,118,10
118,19,2
19,504,3
504,19,23
20,385,8
385,20,5
20,516,2
516,20,7
20,136,12
136,20,13
20,400,9
400,20,0
20,640,0
640,20,17
20,27,17
27,20,12
20,34,7
34,20,6
20,163,13
163,20,9
20,292,9
292,20,12
20,37,8
37,20,9
20,809,14
809,20,15
20,299,3
299,20,10
20,177,10
177,20,15
20,178,11
178,20,16
20,308,16
308,20,9
20,57,12
57,20,11
20,956,15
956,20,3
20,837,7
837,20,13
20,199,8
199,20,11
20,518,10
518,20,7
20,589,11
589,20,8
20,597,15
597,20,2
20,656,11
656,20,7
20,102,5
102,20,13
20,107,15
107,20,7
20,110,15
110,20,9
20,112,24
112,20,4
20,369,7
369,20,2
20,754,6
754,20,19
20,247,20
247,20,14
20,125,4
125,20,3
21,131,15
131,21,16
21,133,18
133,21,13
21,647,21
647,21,2
21,522,11
522,21,3
21,395,17
395,21,1
21,144,8
144,21,7
21,22,14
22,21,5
21,31,0
31,21,9
21,419,5
419,21,8
21,38,11
38,21,10
21,40,10
40,21,13
21,44,8
44,21,7
21,45,16
45,21,17
21,47,12
47,21,0
21,48,9
48,21,12
21,49,8
49,21,8
21,51,11
51,21,1
21,180,4
180,21,10
21,54,8
54,21,11
21,137,2
137,21,9
21,184,9
184,21,15
21,187,6
187,21,18
21,62,7
62,21,11
21,960,11
960,21,14
21,68,16
68,21,14
21,950,4
950,21,18
21,455,11
455,21,6
21,332,14
332,21,6
21,973,15
973,21,6
21,82,0
82,21,8
21,213,9
213,21,15
21,506,6
506,21,16
21,866,8
866,21,14
21,227,5
227,21,14
21,552,13
552,21,6
21,634,19
634,21,20
21,487,7
487,21,5
21,361,12
361,21,11
21,496,6
496,21,14
21,168,13
168,21,15
21,630,6
630,21,14
21,122,4
122,21,7
21,124,8
124,21,8
22,33,16
33,22,12
22,40,15
40,22,9
22,41,9
41,22,14
22,142,17
142,22,10
22,336,15
336,22,1
22,641,12
641,22,11
22,319,3
319,22,11
23,905,9
905,23,17
23,267,8
267,23,4
23,783,9
783,23,5
23,276,12
276,23,10
23,793,9
793,23,8
23,153,5
153,23,9
23,282,5
282,23,4
23,33,4
33,23,17
23,48,15
48,23,11
23,176,3
176,23,5
23,956,16
956,23,7
23,66,7
66,23,2
23,588,10
588,23,8
23,93,13
93,23,13
23,95,13
95,23,14
23,737,14
737,23,14
23,610,12
610,23,9
23,110,12
110,23,4
23,762,14
762,23,10
23,508,24
508,23,11
24,129,3
129,24,17
24,527,1
527,24,1
24,276,5
276,24,10
24,277,10
277,24,15
24,280,11
280,24,4
24,26,17
26,24,8
24,879,19
879,24,8
24,289,6
289,24,10
24,810,10
810,24,8
24,556,7
556,24,6
24,432,0
432,24,9
24,183,9
183,24,12
24,55,8
55,24,11
24,77,6
77,24,5
24,213,7
213,24,7
24,865,5
865,24,11
24,877,21
877,24,6
24,111,13
111,24,11
24,240,11
240,24,13
24,757,5
757,24,11
25,640,2
640,25,10
25,385,17
385,25,6
25,524,5
524,25,13
25,526,13
526,25,9
25,146,11
146,25,9
25,29,11
